data,receita_diaria,qtd_diaria,ano,fim_de_semana,dia_semana_nome,mes_nome,mm_30,mm_90,receita_log,receita_log_diff,baseline_naive,baseline_mm7,dia,semana_ano,dia_semana_1,dia_semana_2,dia_semana_3,dia_semana_4,dia_semana_5,dia_semana_6,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,lag_1,lag_7,lag_14,lag_30,qtd_lag_1,qtd_lag_7,qtd_lag_14,qtd_lag_30,mm_7,mm_14,std_7,std_14,std_30
2012-01-26,12693.6125,6.0,2012,0,Thursday,January,16052.38804,20151.751115555555,9.448932969844638,0.27758869784916307,9616.5446,14003.634399999999,26,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9616.5446,16056.3,7851.2525,28219.6,5.0,7.0,4.0,8.0,13523.250471428571,15288.840314285715,3686.976255771169,4660.659880267613,5577.7594560167445
2012-01-27,17244.836,10.0,2012,0,Friday,January,16019.419633333335,19930.239333333335,9.755326002015588,0.30639303217095026,12693.6125,13523.250471428571,27,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12693.6125,15529.5839,11709.9828,18233.8882,6.0,7.0,6.0,6.0,13768.286485714285,15684.186971428571,3893.7404883888616,4567.546631975728,5567.333905487177
2012-01-28,19782.566,9.0,2012,1,Saturday,January,16195.5808,19951.252844444443,9.892606872041911,0.1372808700263235,17244.836,13768.286485714285,28,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17244.836,11250.7,25195.9821,14497.731,10.0,6.0,11.0,8.0,14987.124485714286,15297.514392857145,4289.55405251546,3877.365417891564,5601.033615267461
2012-01-29,16261.2096,9.0,2012,1,Sunday,January,16605.454786666665,19997.121768888886,9.69659926562827,-0.1960076064136409,19782.566,14987.124485714286,29,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,19782.566,17007.7424,10939.9174,3964.99,9.0,9.0,7.0,3.0,14880.476942857144,15677.606692857142,4239.937579156101,3672.7582204768214,5102.916017254053
2012-01-30,13647.8932,8.0,2012,0,Monday,January,16113.717869999999,19715.66047111111,9.521413713076516,-0.1751855525517545,16261.2096,14880.476942857144,30,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16261.2096,9638.5632,15176.0917,28400.0007,9.0,5.0,8.0,13.0,15453.238371428572,15568.449657142859,3642.5183016705137,3711.3173511863965,4614.57401133328
2012-01-31,11952.59,6.0,2012,0,Tuesday,January,15967.770466666667,19717.8954,9.388786930653124,-0.132626782423392,13647.8932,15453.238371428572,31,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13647.8932,18926.0067,19365.2507,16331.0121,8.0,10.0,10.0,9.0,14457.035985714287,15038.973892857144,3484.611940885336,3656.336049269214,4676.291099269141
2012-02-01,18929.8899,9.0,2012,0,Wednesday,February,15892.858286666667,19672.871125555554,9.848550253135409,0.459763322482285,11952.59,14457.035985714287,1,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11952.59,9616.5446,20937.4864,21177.2553,6.0,5.0,10.0,10.0,15787.513885714287,14895.574142857144,3083.287948981652,3440.1833773678154,4607.453927680443
2012-02-02,15923.8357,7.0,2012,0,Thursday,February,15674.93618,19687.24020888889,9.675635163275683,-0.17291508985972648,18929.8899,15787.513885714287,2,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,18929.8899,12693.6125,16056.3,22461.4989,9.0,6.0,7.0,11.0,16248.974342857142,14886.112407142859,2768.7459566860807,3436.926015644609,4437.534022913857
2012-02-03,24183.3095,12.0,2012,0,Friday,February,15878.450963333333,19594.588445555557,10.093459334094902,0.41782417081921963,15923.8357,16248.974342857142,3,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,15923.8357,17244.836,15529.5839,18077.866,7.0,10.0,7.0,9.0,17240.184842857143,15504.235664285716,4104.472584765062,4244.786257627025,4684.660716204757
2012-02-04,23229.4946,11.0,2012,1,Saturday,February,16203.417926666669,19616.40127444444,10.053221116971287,-0.04023821712361553,24183.3095,17240.184842857143,4,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,24183.3095,19782.566,11250.7,13480.4857,12.0,9.0,6.0,6.0,17732.603214285715,16359.863849999998,4633.051004210532,4519.82300992869,4847.874877748664
2012-02-05,15943.7846,8.0,2012,1,Sunday,February,16366.333546666667,19708.528234444446,9.67688707041594,-0.3763340465553462,23229.4946,17732.603214285715,5,5,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,23229.4946,16261.2096,17007.7424,11056.316,11.0,9.0,9.0,5.0,17687.256785714286,16283.866864285714,4651.369841639168,4517.035432458008,4750.0756448514385
2012-02-06,14674.5353,8.0,2012,0,Monday,February,16525.681556666666,19716.783959999997,9.59393712103273,-0.08294994938320954,15943.7846,17687.256785714286,6,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15943.7846,13647.8932,9638.5632,9894.095,8.0,8.0,5.0,7.0,17833.91994285714,16643.579157142856,4517.0217035769365,4131.169554063127,4603.386670014137
2012-02-07,7412.6607,4.0,2012,0,Tuesday,February,16113.794046666668,19443.578523333334,8.911079617894083,-0.6828575031386475,14674.5353,17833.91994285714,7,6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14674.5353,11952.59,18926.0067,19769.286,8.0,6.0,10.0,12.0,17185.358614285713,15821.1973,5678.7482504974805,4742.5838276201575,4849.388642231315
2012-02-08,8501.7782,5.0,2012,0,Wednesday,February,15814.79731,19093.364432222224,9.048148236134368,0.13706861824028493,7412.6607,17185.358614285713,8,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7412.6607,18929.8899,9616.5446,17471.6803,4.0,9.0,5.0,8.0,15695.628371428571,15741.57112857143,6459.040127143716,4862.610362278631,5035.725796455224
2012-02-09,20022.0321,9.0,2012,0,Thursday,February,15718.241313333332,19081.797455555556,9.904638494947735,0.8564902588133663,8501.7782,15695.628371428571,9,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8501.7782,15923.8357,12693.6125,22918.712,5.0,7.0,6.0,12.0,16281.085000000001,16265.02967142857,6665.602880641933,4903.538004030215,4921.287410256317
2012-02-10,26391.0766,12.0,2012,0,Friday,February,15866.550296666666,19128.71254888889,10.18081911529887,0.2761806203511359,20022.0321,16281.085000000001,10,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,20022.0321,24183.3095,17244.836,21941.8071,9.0,12.0,10.0,10.0,16596.4803,16918.33257142857,7137.366803326561,5603.449795168333,5175.77180243415
2012-02-11,18225.6274,10.0,2012,1,Saturday,February,16212.362793333334,18994.365135555556,9.81063884781486,-0.37018026748401134,26391.0766,16596.4803,11,6,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,26391.0766,23229.4946,19782.566,7851.2525,12.0,11.0,9.0,4.0,15881.64212857143,16807.122671428573,6592.069927843632,5557.493102110588,4964.016922850364
2012-02-12,22547.2507,12.0,2012,1,Sunday,February,16573.605056666667,18893.283587777776,10.023412767642405,0.212773919827546,18225.6274,15881.64212857143,12,6,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,18225.6274,15943.7846,16261.2096,11709.9828,10.0,8.0,9.0,6.0,16824.99442857143,17256.125607142858,7058.439353105644,5760.228910615658,5019.090988935242
2012-02-13,9550.7417,5.0,2012,0,Monday,February,16052.097043333333,18683.315384444446,9.16447879380947,-0.8589339738329347,22547.2507,16824.99442857143,13,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,22547.2507,14674.5353,13647.8932,25195.9821,12.0,8.0,8.0,11.0,16093.023914285715,16963.471928571427,7566.033847265564,6054.226978092138,4903.774274460648
2012-02-14,18247.646,10.0,2012,0,Tuesday,February,16295.687996666667,18715.736824444444,9.811846164477469,0.6473673706679985,9550.7417,16093.023914285715,14,7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9550.7417,7412.6607,11952.59,10939.9174,5.0,4.0,6.0,7.0,17640.878957142857,17413.118785714287,6531.869477572317,5884.838728115535,4821.893389209025
2012-02-15,16397.557099999998,8.0,2012,0,Wednesday,February,16336.40351,18661.361458888892,9.704948628234355,-0.10689753624311393,18247.646,17640.878957142857,15,7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,18247.646,8501.7782,18929.8899,15176.0917,10.0,5.0,9.0,8.0,18768.847371428572,17232.23787142857,5245.766715776675,5873.538897719353,4817.268394325155
2012-02-16,23598.2839,11.0,2012,0,Thursday,February,16477.504616666665,18687.271946666668,10.068971647332997,0.3640230190986422,16397.557099999998,18768.847371428572,16,7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,16397.557099999998,20022.0321,15923.8357,19365.2507,8.0,9.0,7.0,10.0,19279.740485714283,17780.41274285714,5553.292017925137,6095.948563277722,4968.6599682935985
2012-02-17,21889.7007,12.0,2012,0,Friday,February,16509.245093333335,18694.19817666667,9.993817200054849,-0.07515444727814824,23598.2839,19279.740485714283,17,7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,23598.2839,26391.0766,24183.3095,20937.4864,11.0,12.0,12.0,10.0,18636.686785714286,17616.58354285714,4802.438234555617,5939.444781464991,5001.069126166543
2012-02-18,19015.6417,10.0,2012,1,Saturday,February,16607.889816666666,18631.69052888889,9.853069753737815,-0.14074744631703417,21889.7007,18636.686785714286,18,7,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,21889.7007,18225.6274,23229.4946,16056.3,12.0,10.0,11.0,7.0,18749.54597142857,17315.594050000003,4800.45057986239,5736.424266851916,5020.973325703239
2012-02-19,20281.4471,10.0,2012,1,Sunday,February,16766.285256666666,18603.386667777777,9.917511116106075,0.06444136236826026,19015.6417,18749.54597142857,19,7,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,19015.6417,22547.2507,15943.7846,15529.5839,10.0,12.0,8.0,7.0,18425.85974285714,17625.427085714287,4572.685298934383,5773.652328985954,5060.579996018276
2012-02-20,11059.4571,5.0,2012,0,Monday,February,16759.910493333336,18404.672877777775,9.311131603336225,-0.6063795127698501,20281.4471,18425.85974285714,20,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,20281.4471,9550.7417,14674.5353,11250.7,10.0,5.0,8.0,6.0,18641.390514285715,17367.207214285714,4095.2756945566784,5992.472908718074,5067.882693117674
2012-02-21,20145.0996,11.0,2012,0,Tuesday,February,16864.48906666667,18421.94678222222,9.910765980399866,0.5996343770636408,11059.4571,18641.390514285715,21,8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11059.4571,18247.646,7412.6607,17007.7424,5.0,10.0,4.0,9.0,18912.45531428571,18276.667135714288,4127.539046411243,5290.5616774832315,5105.404840709864
2012-02-22,20517.3328,11.0,2012,0,Wednesday,February,17227.11472,18485.373833333335,9.92907404842059,0.018308068020724377,20145.0996,18912.45531428571,22,8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,20145.0996,16397.557099999998,8501.7782,9638.5632,11.0,8.0,5.0,5.0,19500.9947,19134.921035714284,4000.952801814287,4498.121740834218,4958.705131364145
2012-02-23,20835.5264,13.0,2012,0,Thursday,February,17290.765376666666,18552.33636888889,9.944462802512167,0.015388754091576473,20517.3328,19500.9947,23,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,20517.3328,23598.2839,20022.0321,18926.0067,11.0,11.0,9.0,10.0,19106.31505714286,19193.027771428573,3650.3089335137242,4515.683035532217,4993.39839886737
2012-02-24,18683.8653,11.0,2012,0,Friday,February,17593.0094,18720.176316666668,9.83546913290243,-0.10899366960973644,20835.5264,19106.31505714286,24,8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,20835.5264,21889.7007,26391.0766,9616.5446,13.0,12.0,12.0,5.0,18648.338571428572,18642.512678571427,3437.8181741407984,4012.408790676153,4782.847654514942
2012-02-25,16577.5025,8.0,2012,1,Saturday,February,17722.472400000002,18660.310364444445,9.715862104947975,-0.11960702795445499,18683.8653,18648.338571428572,25,8,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,18683.8653,19015.6417,18225.6274,12693.6125,11.0,10.0,10.0,6.0,18300.032971428573,18524.789471428572,3517.0014619523126,4049.5865610298133,4697.459559686533
2012-02-26,12824.4464,6.0,2012,1,Sunday,February,17575.126080000002,18717.77801111111,9.459186476450764,-0.25667562849721115,16577.5025,18300.032971428573,26,8,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,16577.5025,20281.4471,22547.2507,17244.836,8.0,10.0,12.0,10.0,17234.747157142858,17830.30345,3922.754240533157,4139.40103637954,4781.53364935448
2012-02-27,15220.4317,8.0,2012,0,Monday,February,17423.054936666667,18727.85969666667,9.630459694008735,0.17127321755797098,12824.4464,17234.747157142858,27,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12824.4464,11059.4571,9550.7417,19782.566,6.0,5.0,5.0,9.0,17829.1721,18235.281307142857,3048.9855518387267,3494.1106614973287,4781.4544129884625
2012-02-28,23309.8227,12.0,2012,0,Tuesday,February,17658.008706666667,18543.726746666667,10.056673025272282,0.426213331263547,15220.4317,17829.1721,28,9,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15220.4317,20145.0996,18247.646,16261.2096,8.0,11.0,10.0,9.0,18281.275400000002,18596.865357142855,3629.074869000273,3748.1783904005183,4894.243397880077
2012-02-29,2854.4096,2.0,2012,0,Wednesday,February,17298.22592,18490.41620666667,7.956970579400319,-2.099702445871963,23309.8227,18281.275400000002,29,9,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23309.8227,20517.3328,16397.557099999998,13647.8932,12.0,11.0,8.0,8.0,15758.000657142857,17629.497678571428,6676.337995093612,5633.155213005122,5551.753824226933
2012-03-01,11554.455,7.0,2012,0,Thursday,March,17284.954753333335,18376.719504444445,9.35491289882635,1.3979423194260319,2854.4096,15758.000657142857,1,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2854.4096,20835.5264,23598.2839,11952.59,2.0,13.0,11.0,6.0,14432.133314285715,16769.224185714287,6416.437135652785,5570.806027398272,5565.431923926776
2012-03-02,16814.1303,8.0,2012,0,Friday,March,17214.42943333333,18358.963527777778,9.730034373177947,0.37512147435159626,11554.455,14432.133314285715,2,9,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,11554.455,18683.8653,21889.7007,18929.8899,7.0,11.0,12.0,9.0,14165.028314285713,16406.683442857142,6246.615914358957,5373.604098498287,5557.267971492515
2012-03-03,10443.8746,6.0,2012,1,Saturday,March,17031.764063333332,18200.936245555557,9.253866668174222,-0.47616770500372496,16814.1303,14165.028314285713,3,9,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,16814.1303,16577.5025,19015.6417,15923.8357,8.0,8.0,10.0,7.0,13288.795757142856,15794.414364285713,6281.901664018092,5539.253429709042,5689.637808444206
2012-03-04,8726.25,4.0,2012,1,Sunday,March,16516.528746666667,18018.037376666667,9.074205593481546,-0.17966107469267634,10443.8746,13288.795757142856,4,9,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,10443.8746,12824.4464,20281.4471,24183.3095,6.0,6.0,10.0,12.0,12703.33912857143,14969.043142857143,6518.89073272612,5678.376181932348,5719.477647129351
2012-03-05,8988.0375,4.0,2012,0,Monday,March,16041.81351,17802.094682222225,9.10376105833019,0.029555464848643354,8726.25,12703.33912857143,5,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8726.25,15220.4317,11059.4571,23229.4946,4.0,8.0,5.0,11.0,11812.997099999999,14821.0846,6543.3728177774665,5813.4625593312385,5734.09026951595
2012-03-06,3226.34,2.0,2012,0,Tuesday,March,15617.898690000002,17643.111904444446,8.079413547518303,-1.0243475108118858,8988.0375,11812.997099999999,6,10,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8988.0375,23309.8227,20145.0996,15943.7846,4.0,12.0,11.0,8.0,8943.928142857143,13612.601771428572,4844.70761940029,6354.885741485566,6193.293324037936
2012-03-07,18755.9239,9.0,2012,0,Wednesday,March,15753.944976666668,17569.67296777778,9.839318237900114,1.759904690381811,3226.34,8943.928142857143,7,10,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3226.34,2854.4096,20517.3328,14674.5353,2.0,2.0,11.0,8.0,11215.573042857144,13486.78685,5226.496313614719,6223.752804651853,6216.639500508358
2012-03-08,15933.922,9.0,2012,0,Thursday,March,16037.987019999999,17549.904656666666,9.676268331953985,-0.16304990594612967,18755.9239,11215.573042857144,8,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18755.9239,11554.455,20835.5264,7412.6607,9.0,7.0,13.0,4.0,11841.211185714286,13136.672250000001,5527.289821079886,5908.433743121388,6013.738769289684
2012-03-09,16856.0978,9.0,2012,0,Friday,March,16316.46434,17360.303914444445,9.73252708150756,0.05625874955357624,15933.922,11841.211185714286,9,10,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,15933.922,16814.1303,18683.8653,8501.7782,9.0,8.0,11.0,5.0,11847.206542857142,13006.117428571428,5533.602024962927,5795.54744668147,5843.755697499128
2012-03-10,15371.2178,8.0,2012,1,Saturday,March,16161.437196666668,17440.282152222222,9.640317120202628,-0.09220996130493297,16856.0978,11847.206542857142,10,10,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,16856.0978,10443.8746,16577.5025,20022.0321,9.0,6.0,8.0,9.0,12551.112714285715,12919.954235714287,5637.751261739074,5747.131617563879,5803.614198101871
2012-03-11,9783.9521,7.0,2012,1,Sunday,March,15607.86638,17393.920286666667,9.188600984570366,-0.4517161356322621,15371.2178,12551.112714285715,11,10,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,15371.2178,8726.25,12824.4464,26391.0766,8.0,4.0,6.0,12.0,12702.213014285717,12702.77607142857,5531.323224945721,5808.143106302484,5582.020921321025
2012-03-12,18462.721,11.0,2012,0,Monday,March,15615.7695,17424.491893333332,9.823563058708393,0.6349620741380271,9783.9521,12702.213014285717,12,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9783.9521,8988.0375,15220.4317,18225.6274,7.0,4.0,8.0,10.0,14055.739228571429,12934.368164285714,5629.347797128202,5978.399127205446,5586.021401307926
2012-03-13,16369.8385,10.0,2012,0,Tuesday,March,15409.85576,17526.861876666666,9.70325689080049,-0.12030616790790205,18462.721,14055.739228571429,13,11,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18462.721,3226.34,23309.8227,22547.2507,11.0,2.0,12.0,12.0,15933.381871428572,12438.65500714286,2987.131127924923,5301.295108387819,5433.474128862161
2012-03-14,8855.573199999999,4.0,2012,0,Wednesday,March,15386.683476666667,17418.69659888889,9.088915196774511,-0.6143416940259794,16369.8385,15933.381871428572,14,11,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16369.8385,18755.9239,2854.4096,9550.7417,10.0,9.0,2.0,5.0,14519.046057142856,12867.30955,3689.2620257942694,4671.985057549754,5460.73724285057
2012-03-15,8262.3121,5.0,2012,0,Thursday,March,15053.839013333334,17205.35870222222,9.019580766773315,-0.06933443000119688,8855.573199999999,14519.046057142856,15,11,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8855.573199999999,15933.922,11554.455,18247.646,4.0,9.0,7.0,10.0,13423.101785714287,12632.156485714286,4289.543773799532,4823.540304251765,5583.281335527371
2012-03-16,9726.6875,5.0,2012,0,Friday,March,14831.476693333334,16865.070714444446,9.182731479923522,0.16315071315020724,8262.3121,13423.101785714287,16,11,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,8262.3121,16856.0978,16814.1303,16397.557099999998,5.0,9.0,8.0,8.0,12404.6146,12125.91057142857,4183.6570650834265,4721.71652254834,5660.22875919675
2012-03-17,18668.1024,9.0,2012,1,Saturday,March,14667.13731,16830.41453888889,9.834625158250942,0.6518936783274203,9726.6875,12404.6146,17,11,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,9726.6875,15371.2178,10443.8746,23598.2839,5.0,8.0,6.0,11.0,12875.598114285714,12713.355414285716,4723.975818607516,4999.766445745494,5465.12473849964
2012-03-18,14257.22,9.0,2012,1,Sunday,March,14412.721286666667,16665.25055888889,9.565088861492606,-0.2695362967583357,18668.1024,12875.598114285714,18,11,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,18668.1024,9783.9521,8726.25,21889.7007,9.0,7.0,4.0,12.0,13514.636385714286,13108.424700000001,4534.822667971976,4877.507485806046,5292.222167724451
2012-03-19,9868.9353,7.0,2012,0,Monday,March,14107.831073333335,16578.093506666664,9.19724857718821,-0.3678402843043962,14257.22,13514.636385714286,19,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14257.22,18462.721,8988.0375,19015.6417,9.0,11.0,4.0,10.0,12286.952714285713,13171.345971428573,4115.92121029859,4825.670971668374,5281.3635327919055
2012-03-20,10904.6714,5.0,2012,0,Tuesday,March,13795.271883333335,16207.329693333333,9.297038244828526,0.09978966764031583,9868.9353,12286.952714285713,20,12,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9868.9353,16369.8385,3226.34,20281.4471,7.0,10.0,2.0,10.0,11506.214557142857,13719.798214285716,3710.766436079798,3968.682943823254,5179.891896855505
2012-03-21,8328.115,5.0,2012,0,Wednesday,March,13704.227146666668,16055.526102222222,9.027512487019756,-0.2695257578087702,10904.6714,11506.214557142857,21,12,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10904.6714,8855.573199999999,18755.9239,11059.4571,5.0,4.0,9.0,5.0,11430.863385714287,12974.95472142857,3778.3020405221714,3929.1453011554263,5253.122451969524
2012-03-22,8602.8271,7.0,2012,0,Thursday,March,13319.48473,15954.301181111112,9.059962394881198,0.03244990786144264,8328.115,11430.863385714287,22,12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8328.115,8262.3121,15933.922,20145.0996,5.0,5.0,9.0,11.0,11479.508385714285,12451.305085714284,3732.624311111957,3992.468522849984,5187.392581444537
2012-03-23,15697.2942,9.0,2012,0,Friday,March,13158.816776666667,15854.923005555554,9.661307335752067,0.6013449408708684,8602.8271,11479.508385714285,23,12,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,8602.8271,9726.6875,16856.0978,20517.3328,7.0,5.0,9.0,11.0,12332.4522,12368.5334,3941.6504485836986,3905.18190381187,5028.994371698627
2012-03-24,9372.8925,6.0,2012,1,Saturday,March,12776.728980000002,15603.497922222223,9.145683710526987,-0.5156236252250803,15697.2942,12332.4522,24,12,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,15697.2942,18668.1024,15371.2178,20835.5264,9.0,9.0,8.0,13.0,11004.565071428571,11940.081592857143,2872.1417714092677,3879.369016945823,4858.176068924833
2012-03-25,19363.2709,10.0,2012,1,Sunday,March,12799.375833333334,15654.102063333334,9.871184940839852,0.7255012303128652,9372.8925,11004.565071428571,25,12,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9372.8925,14257.22,9783.9521,18683.8653,6.0,9.0,7.0,11.0,11734.000914285714,12624.318650000001,4184.472340944262,4292.604300062326,4888.153361728042
2012-03-26,5013.6507,3.0,2012,0,Monday,March,12413.914106666667,15396.258182222224,8.52011904692343,-1.351065893916422,19363.2709,11734.000914285714,26,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19363.2709,9868.9353,18462.721,16577.5025,10.0,7.0,11.0,8.0,11040.38882857143,11663.670771428573,4888.3501956468135,4389.317237882961,5033.724568130151
2012-03-27,2854.4096,2.0,2012,0,Tuesday,March,12081.579546666668,15225.375086666667,7.956970579400319,-0.5631484675231109,5013.6507,11040.38882857143,27,13,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5013.6507,10904.6714,16369.8385,12824.4464,3.0,5.0,10.0,6.0,9890.35142857143,10698.282992857143,5789.495377723261,4746.389829745705,5326.302041437811
2012-03-28,12950.1892,7.0,2012,0,Wednesday,March,12005.904796666668,15208.18017777778,9.468942893027387,1.5119723136270684,2854.4096,9890.35142857143,28,13,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2854.4096,8328.115,8855.573199999999,15220.4317,2.0,5.0,4.0,8.0,10550.647742857143,10990.755564285715,5844.935504950202,4750.261148460233,5296.210745357166
2012-03-29,13599.67,9.0,2012,0,Thursday,March,11682.23304,15315.232177777778,9.51787433521656,0.048931442189172,12950.1892,10550.647742857143,29,13,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12950.1892,8602.8271,8262.3121,23309.8227,7.0,7.0,5.0,12.0,11264.482442857143,11371.995414285715,5872.467368399602,4728.570852490556,4860.339937359317
2012-03-30,13143.4985,8.0,2012,0,Friday,March,12025.20267,15145.715486666666,9.483758585047838,-0.034115750168721704,13599.67,11264.482442857143,30,13,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,13599.67,15697.2942,9726.6875,2854.4096,9.0,9.0,5.0,2.0,10899.654485714285,11616.053342857142,5625.306260670823,4725.294091183079,4570.294678259613
2012-03-31,12726.9253,8.0,2012,1,Saturday,March,12064.285013333334,15105.670077777779,9.451553701050054,-0.03220488399778354,13143.4985,10899.654485714285,31,13,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,13143.4985,9372.8925,18668.1024,11554.455,8.0,6.0,9.0,7.0,11378.802028571428,11191.68355,5616.423284306338,4289.976149581976,4571.143365352379
2012-04-01,15551.9053,7.0,2012,1,Sunday,April,12022.210846666667,15043.166188888888,9.652002736168567,0.2004490351185133,12726.9253,11378.802028571428,1,13,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,12726.9253,19363.2709,14257.22,16814.1303,8.0,10.0,9.0,8.0,10834.321228571429,11284.161071428573,4845.1538574677115,4374.268557995541,4531.554335922892
2012-04-02,12798.5446,7.0,2012,0,Monday,April,12100.699846666666,14935.800029999999,9.457164871149793,-0.19483786501877454,15551.9053,10834.321228571429,2,14,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,15551.9053,5013.6507,9868.9353,10443.8746,7.0,3.0,7.0,6.0,11946.448928571428,11493.418878571427,4126.606097794763,4371.431558308478,4523.659219834507
2012-04-03,5035.9721,3.0,2012,0,Tuesday,April,11977.690583333333,14790.890097777778,8.524560406718994,-0.9326044644307991,12798.5446,11946.448928571428,3,14,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12798.5446,2854.4096,10904.6714,8726.25,7.0,2.0,5.0,4.0,12258.100714285714,11074.226071428571,3331.2382661532547,4701.18036787974,4666.501374911575
2012-04-04,12183.7042,7.0,2012,0,Wednesday,April,12084.212806666668,14776.481414444444,9.407936690015774,0.88337628329678,5035.9721,12258.100714285714,4,14,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5035.9721,12950.1892,8328.115,8988.0375,3.0,7.0,5.0,4.0,12148.602857142858,11349.6253,3317.265696813914,4640.476173156074,4632.251347734849
2012-04-05,11488.6521,7.0,2012,0,Thursday,April,12359.62321,14781.285148888888,9.349202091881352,-0.05873459813442139,12183.7042,12148.602857142858,5,14,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12183.7042,13599.67,8602.8271,3226.34,7.0,9.0,7.0,2.0,11847.02887142857,11555.755657142858,3258.80400572322,4572.676546946029,4322.722956885103
